DATAFLOW,LAST UPDATE,freq,unit,vehicle,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,ES,2022,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,EU27_2020,2022,64,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,FI,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,HR,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,IS,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,LT,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,NO,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,RO,2022,35,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,SI,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,SK,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,AT,2022,49,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,BE,2022,83,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,BG,2022,94,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,CH,2022,36,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,CY,2022,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,CZ,2022,86,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,DE,2022,375,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,DK,2022,28,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,EE,2022,11,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,ES,2022,348,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,EU27_2020,2022,3548,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,FI,2022,27,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,FR,2022,482,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,HR,2022,43,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,HU,2022,126,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,IS,2022,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,IT,2022,485,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,LT,2022,31,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,LU,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,NL,2022,62,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,NO,2022,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,PL,2022,460,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,PT,2022,107,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,RO,2022,530,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,SE,2022,27,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,SI,2022,15,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,SK,2022,70,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,AT,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,EE,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,ES,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,EU27_2020,2022,27,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,FR,2022,11,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,HR,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,IS,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,LT,2022,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,PL,2022,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,SI,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,SK,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_LE50,AT,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_LE50,ES,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_LE50,EU27_2020,2022,10,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_LE50,FR,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_LE50,HR,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_LE50,LT,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_LE50,PL,2022,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_LE50,SI,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_LE50,SK,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,AT,2022,370,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,BE,2022,540,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,BG,2022,531,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,CH,2022,241,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,CY,2022,37,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,CZ,2022,527,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,DE,2022,2788,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,DK,2022,154,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,EE,2022,49,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,EL,2022,654,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,ES,2022,1746,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,EU27_2020,2022,20653,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,FI,2022,196,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,FR,2022,3260,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,HR,2022,275,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,HU,2022,537,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,IE,2022,155,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,IS,2022,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,IT,2022,3159,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,LI,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,LT,2022,120,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,LU,2022,36,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,LV,2022,113,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,MT,2022,26,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,NL,2022,655,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,NO,2022,116,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,PL,2022,1896,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,PT,2022,618,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,RO,2022,1633,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,SE,2022,227,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,SI,2022,85,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,SK,2022,266,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,AT,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,BE,2022,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,BG,2022,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,CH,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,ES,2022,41,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,EU27_2020,2022,133,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,FR,2022,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,HR,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,HU,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,IT,2022,38,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,LU,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,NL,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,NO,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,PT,2022,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,RO,2022,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC,SI,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,AT,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,BE,2022,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,BG,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,CH,2022,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,CY,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,CZ,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,DE,2022,21,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,DK,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,EE,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,ES,2022,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,EU27_2020,2022,126,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,FI,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,FR,2022,14,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,HR,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,IS,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,IT,2022,15,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,LT,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,LU,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,NL,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,NO,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,PL,2022,14,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,PT,2022,11,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,RO,2022,7,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,SE,2022,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,SI,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRC_AGR,SK,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,AT,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,BE,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,BG,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,CH,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,DE,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,DK,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,EE,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,ES,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,EU27_2020,2022,1,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,FI,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,FR,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,HR,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,HU,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,IT,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,LU,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,PL,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,PT,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,SE,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TRM_LR,SK,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,AT,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,BE,2022,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,BG,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,CH,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,CY,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,CZ,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,DE,2022,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,DK,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,EE,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,ES,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,EU27_2020,2022,84,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,FR,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,HR,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,HU,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,IS,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,IT,2022,26,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,LI,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,LT,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,LU,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,NL,2022,8,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,NO,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,PL,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,PT,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,RO,2022,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,SE,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,SI,2022,11,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,UNK,SK,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VEH_GD,BG,2022,19,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VEH_GD,DE,2022,37,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VEH_GD,EE,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VEH_GD,EU27_2020,2022,58,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VEH_GD,SE,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VEH_GD,SI,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,AT,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,BE,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,BG,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,CH,2022,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,CY,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,CZ,2022,26,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,DE,2022,21,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,DK,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,ES,2022,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,EU27_2020,2022,210,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,FI,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,FR,2022,30,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,HR,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,HU,2022,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,IS,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,IT,2022,56,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,LT,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,LU,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,NL,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,NO,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,PL,2022,28,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,PT,2022,7,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,RO,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,SE,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,SI,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_GT3P5,SK,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,AT,2022,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,BE,2022,27,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,BG,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,CH,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,CY,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,CZ,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,DE,2022,69,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,DK,2022,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,ES,2022,98,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,EU27_2020,2022,670,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,FI,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,FR,2022,104,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,HR,2022,7,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,HU,2022,20,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,IS,2022,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,IT,2022,72,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,LT,2022,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,LU,2022,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,NL,2022,25,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,NO,2022,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,PL,2022,66,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,PT,2022,61,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,RO,2022,69,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,SE,2022,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,SI,2022,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,VG_LE3P5,SK,2022,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,ANI_RD,BE,2021,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,ANI_RD,BG,2021,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,ANI_RD,DK,2021,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,ANI_RD,EU27_2020,2021,7,p
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,ANI_RD,HU,2021,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,ANI_RD,IT,2021,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,ANI_RD,PT,2021,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,ANI_RD,SE,2021,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,AT,2021,26,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,BE,2021,86,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,BG,2021,17,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,CH,2021,39,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,CY,2021,1,
